(420.99943987185657, 483.9842924798486, 494.30142381332405)
(422.2024571724104, 464.19515123607835, 504.5953436443881)
(433.29484852666496, 463.26556990009584, 491.18878278357124)
(435.7357713153893, 444.6954814702629, 480.07657571863933)
(426.93848982392825, 433.5975790192842, 495.9815172455993)
(420.25607486311935, 416.9852663102804, 496.86012577750466)
(411.07022422716176, 405.8921691864953, 488.9626990483606)
(394.729033792642, 407.7257648103887, 481.7854227952034)
(379.4080464391034, 413.13345801907525, 479.1099612469011)
(370.82569631492754, 425.1440738588435, 496.1377021263311)
(364.32489026983234, 410.20440905301655, 500.42451034285705)
(363.79025466107913, 396.97503235570355, 512.4319994344069)
(364.84120875507415, 384.991701089169, 503.65296672622276)
(380.4671438270703, 391.1799840179884, 494.157211728835)
(391.561388956187, 386.1522374350658, 502.1863630807204)
(387.6465721054122, 376.9255003440646, 512.3773745285937)
(377.96338034399827, 365.8021803448196, 506.24189528296694)
(379.6230333833986, 363.012879934433, 528.5509453109335)
(370.6404422748178, 343.53782545121004, 529.8614684188833)
(361.9892101237278, 352.8396895478096, 520.5559927945451)
(360.533950718664, 375.0066953787452, 524.9265819076802)
(362.24944673174997, 390.6337472544762, 531.3988649245118)
(380.20790961440696, 395.63998192901045, 518.1647086377952)
(373.9616194423938, 407.58719784723655, 521.2742652461136)
(355.88400911516334, 422.0901903261752, 521.3608510184366)
(372.548456065417, 433.1053427829345, 525.5271394228943)
(381.48768374511354, 442.57120388482906, 510.67455612879826)
(390.80420457199125, 444.314555000433, 494.39366836187185)
(404.63820988144636, 438.47422938565717, 495.4177231479083)
(402.173809149401, 428.6779328366401, 483.78102545612467)
(387.70358097143446, 424.7641175972095, 500.4382766895883)
(387.9587042837157, 403.4051975033088, 500.4533383450474)
(408.18363283479135, 411.613023659836, 508.0947648875225)
(425.00330090947386, 402.69449581104493, 505.9547253777682)
(410.96601585049734, 386.41509835627534, 499.4470567491958)
(415.8782851635116, 372.7685687830865, 493.0876562821263)
(415.80135822157644, 357.88637059578355, 496.7500703699991)
(424.5150863655039, 360.83896913835554, 509.72359470834465)
(422.3576344501681, 349.10940104692605, 524.8980491947433)
(408.48876447755987, 339.4924861590412, 528.0615233324204)
(389.83629881900765, 340.4467735932296, 526.8572994473323)
(407.98838532859133, 360.05043716803686, 525.7080393585861)
(406.1722774741398, 378.54087440894466, 529.092385674717)
(420.7120824683979, 389.89411312832027, 525.0727330492555)
(440.1485136737421, 403.90826424871597, 530.1369563472697)
(434.7229493819401, 432.6718926543628, 528.3178648137061)
(418.5541538312199, 440.6982751667389, 524.7765227929759)
(421.13331715471537, 445.2804793682152, 509.9905173622675)
(404.02339774131354, 444.73231752836597, 509.6819410244311)
(397.9582839561746, 433.05739650898903, 526.6557228333073)
(365.9590214456784, 452.41474194332267, 532.8985532680416)
(375.3713274635436, 472.03187917531875, 531.9328246913799)
(365.6091946305004, 475.3860325325138, 519.7648177336029)
(382.4851998302263, 466.8370787486677, 518.5095582296276)
(384.92627407820413, 491.9634801361702, 531.4323459035958)
(368.94684074982104, 495.1891987727344, 519.2249012535189)
