(274.48736676372744, 499.6826705151659, 300.4310543769051)
(274.48736676372744, 499.6826705151659, 300.4310543769051)
(269.16587129863274, 499.6896493362658, 309.8372921958906)
(277.74589788365523, 492.0651243959229, 307.7847839414783)
(290.3025993453712, 491.9503575014919, 316.7533101420452)
(298.8078600504078, 498.7655652320634, 320.4338758849782)
(301.0002025261254, 485.6815137574404, 317.49195476794443)
(309.22137721400105, 487.2900380680255, 323.88056491569745)
(315.02197728294703, 477.46017353457705, 321.48940330221336)
(317.4826380062673, 468.8237923822878, 328.94568239369454)
(307.5822468837034, 466.1266047518315, 321.13662228262905)
(309.58219387000014, 453.4149377991235, 324.20310860096)
(314.7327451679179, 443.374289136306, 325.578237652947)
(320.6877437784641, 434.7148549629011, 322.4042613564352)
(312.3982084781143, 429.87178370917553, 318.4738809569057)
(306.4495555628561, 439.1577912187757, 314.7170287307466)
(304.9768271250098, 431.2300923341894, 308.5835744885359)
(296.7859166650605, 433.80176381336986, 314.261669945032)
(292.3228320153371, 424.53708317504856, 314.4077850446844)
(284.9876815194483, 430.75127650143077, 310.7980697325952)
(280.5843366657282, 421.3783256384845, 313.2611279997008)
(270.8934811965627, 418.82788582889725, 319.1633272158267)
(273.2766364550936, 430.9234794163311, 320.7370748999111)
(272.63942714271025, 430.9233927747556, 314.4358853038507)
(269.12632308305695, 440.0747724117847, 318.67642679207927)
(262.18814862047105, 432.8739030331824, 316.1949911363818)
(254.90918639277004, 423.0156879049775, 318.56952943242237)
(242.55272998366533, 415.92944410703177, 318.2303871451875)
(243.72284863918836, 399.3404306615508, 314.73511678072873)
(251.2251519335932, 392.9905472194435, 316.74882734954076)
(262.49714497728974, 385.9797789482225, 319.61999587857053)
(270.9085387062254, 385.9536525695215, 324.7774875368565)
(275.1270363840465, 378.90988577424827, 318.3522829276941)
(283.9569678757955, 386.22856107808025, 314.00161399388406)
(290.11947342458876, 378.2296485924802, 322.0356929063805)
(298.9058551950928, 386.0618468850241, 316.7882257480672)
(293.19035424468325, 394.80050666424177, 319.09683981956346)
(302.8196549100295, 401.26392034179116, 310.50718599480143)
(297.53303300507974, 408.3886613892726, 315.5616661191422)
(305.3592805418727, 420.44571454076413, 313.0364054482242)
(312.1244697882409, 411.806697185318, 318.9147426741024)
(319.0276680894134, 418.99624931785894, 328.92705594700175)
(328.21152827371674, 418.94340131818416, 334.07702224852426)
(329.3751274696396, 430.8052132252885, 330.4975577018961)
(339.6936574488007, 422.9238432623968, 331.0202538023584)
(348.03303276033887, 418.93745297615766, 336.0841264288859)
(341.81322193984545, 410.45901517910767, 340.7088316627687)
(352.8997778426057, 406.009038710644, 346.7436812926367)
(351.3661987784415, 394.6135286897136, 346.37415855549744)
(350.91044606653924, 380.7786322690429, 337.7586648608189)
(361.82982138601125, 381.5326664897467, 345.1990674194909)
(366.74414105648503, 382.6048914763166, 353.8648349746942)
(362.37597656721374, 373.31292267421657, 353.75153133874403)
(359.1589337669142, 367.8516937765733, 344.2610447166992)
(347.2846706116321, 365.4872808760185, 344.20961977635136)
(353.97572737096544, 356.10328799058715, 343.45717193150904)
(352.1150894435416, 336.8630724709754, 344.84293446676327)
(342.69463665378214, 333.68804933495596, 335.38775957153615)
(348.4236065813692, 324.97452447631736, 334.7322392996226)
(336.81263243197606, 317.69571022757964, 333.1593748128792)
(343.9694661582305, 310.9763667479114, 328.7195007759225)
(334.4454534130726, 306.41132972053657, 333.4700766364928)
(331.3930909443722, 297.12467660992337, 339.7746830751928)
(341.8059946271148, 300.51438366375794, 342.53210119405304)
(350.88741442576423, 294.3618682011132, 335.92141410698207)
(341.18924562368625, 286.99078528792035, 337.5385156736581)
(345.8483010800303, 284.13637252927896, 346.45786328038486)
(356.4813001295136, 286.5171722844109, 346.8671679239968)
(366.543349044847, 281.49827328947913, 352.90231140410685)
(355.3395038111561, 272.20972836520235, 351.14052627435944)
(351.21057341932755, 272.15476870672455, 348.6175559599365)
(359.61432246742544, 263.285396292244, 342.98065883673894)
(346.01924585285224, 256.95008529575887, 346.9252438279185)
(339.5444824541707, 247.1204449630981, 342.32749553687614)
(344.39894858521615, 237.20936741114625, 346.1964817604043)
(350.8589604690196, 229.1889623068517, 349.74735316180124)
