(34.42826956833994, 497.0929364126541, 476.8256176115656)
(34.42826956833994, 497.0929364126541, 476.8256176115656)
(35.908677906696326, 489.0129200668763, 483.97483701852576)
(22.560909162110953, 487.8668773802242, 488.8517226184616)
(23.877289520725707, 498.4156752535485, 485.8616728012816)
(17.650808613420054, 498.45687657853733, 485.1728984807878)
(11.894883907488607, 488.94605921986033, 493.04975353505654)
(0.036115932613545176, 479.34198793291176, 508.1878458647252)
(7.580146413704803, 471.4039376066678, 507.8820971402056)
(7.159647729268636, 449.3627592506958, 516.081699388577)
(6.609280647128957, 436.66511399739124, 525.2022291114988)
(17.1207739464449, 426.09608293065406, 525.4361650374447)
(31.63974910610634, 436.64644492544215, 526.4260577635181)
(36.164736740041725, 423.82366885546395, 533.700954833505)
(48.491580296587514, 407.0820237747739, 539.7508038325501)
(45.62866686617556, 395.57015589447013, 546.5974613258729)
(61.73658961197837, 389.0209501337365, 540.6589153463827)
(71.46808887508688, 395.86036588465475, 545.6367427444236)
(84.9798886662107, 395.81535754281714, 542.5957338177546)
(95.54285484808744, 399.1686326860251, 542.696302854711)
(100.81003450143517, 391.66339265165396, 550.6994505057876)
(96.61887905878908, 383.3610626951716, 557.1112311636106)
(87.46235886188907, 376.00233612817783, 556.4420049758872)
(94.05626282431456, 366.60301662256916, 555.9308080099612)
(104.42178389636747, 369.7223951759068, 557.27323562059)
(100.06633324934423, 356.86268290533445, 559.9558164035161)
(86.74922014046221, 348.10022586358855, 561.4082250145269)
(74.20520220244397, 340.44761505542044, 562.1281189484367)
(67.8654635026027, 330.29212503212653, 562.3740159357855)
(63.62850541075049, 348.1227248993384, 565.3200205960642)
(64.87625029887056, 364.2195824398665, 559.4059666068895)
(67.41103926810443, 383.4319286638916, 550.9876145052374)
(86.22869925849264, 384.35814812312555, 544.951615462353)
(83.97250496356034, 408.0261836186249, 543.9029601685379)
(83.1461564144384, 426.07999011064254, 534.4740086927479)
(82.71758782323334, 438.9104426851372, 526.2725710501709)
(76.7328618611191, 445.74699097339845, 517.7377893249181)
(67.75684168322638, 449.65226734977693, 515.6046916277439)
(70.6243331266942, 457.0670239932767, 508.1125141485186)
(76.68805068639156, 467.8274680801542, 512.1677282948586)
(73.16798718083339, 475.2585278901619, 504.28761244071114)
(75.52053439071204, 486.1961930291808, 504.97614185832987)
(82.18487848085287, 489.2615317215652, 516.5934365574185)
(73.83566031700195, 499.74240142743037, 508.79758181906755)
(67.36101264319771, 497.0502316732068, 501.2331669324646)
(66.341287080593, 489.26484421421344, 492.5811277839336)
(58.845915165373796, 491.11271392622984, 482.8339936310422)
(50.965320089442216, 499.91821657591555, 482.89800164473866)
(46.93149779292033, 492.11718891282516, 493.5411006028586)
(43.12960437998209, 475.764507081782, 505.465790084997)
(31.374162357081627, 475.766376819026, 497.8788477770791)
(27.861149932842665, 463.79817652749256, 517.9217690657898)
(44.30807703599265, 445.8443754284688, 524.0550314030356)
(69.33121888066601, 437.3539209477749, 526.5399030997053)
(69.72406638481621, 424.0019637960573, 527.4146998517947)
(62.73600996531742, 423.84272055173153, 534.8943727071664)
